"age","identifies_as_man","identifies_as_woman","identifies_as_hispanic_or_latinx","identifies_as_black","identifies_as_white","highest_education_level","length_in_this_facility","state","party","how_often_discuss_politics","how_get_news","ever_voted","direction_country_headed","how_often_officials_acting_in_your_interest","which_party_for_cj_reform","stance_on_assault_weapons_ban","stance_on_marijuana_legalization","stance_on_tightening_border_security","stance_on_raise_min_wage","race_affects_politics","should_incarcerated_vote","incarceration_impacts_motivation_to_vote","politics_changed_since_incarcerated","cj_important_issue_eliminating_mandatory_mins","cj_important_issue_reducing_racial_bias","cj_important_issue_abolishing_death_penalty","cj_important_issue_lowering_incarceration_rates_rural_communities","cj_important_issue_improving_prison_conds","cj_important_issue_restoring_voting_rights","cj_important_issue_reducing_prison_pop","cj_important_issue_ending_war_on_drugs","cj_important_issue_ending_private_prisons","cj_important_issue_lowering_sentences_violent_crimes","cj_important_issue_raising_wages_incarcerated_workers","who_vote_for","approve_disapprove_trump","n"
"36 or older","TRUE","FALSE","FALSE","FALSE","TRUE","Trade/technical/vocational training, Associate degree, college degree, or more","Over 10 years","KS","Independent","Very Frequently","Cable news","Yes","Wrong track","Rarely","Democrats","Strongly support","Support","Oppose","Strongly support","Not at all","Yes","No impact","No","0","0","1","0","1","0","1","0","0","0","0","Joe Biden","Disapprove",39
"36 or older","TRUE","FALSE","FALSE","FALSE","TRUE","Trade/technical/vocational training, Associate degree, college degree, or more","Over 10 years","KS","Independent","Rarely","Local TV news","Yes","Wrong track","Rarely","Don't know / No opinion","Strongly support","Strongly support","Strongly support","Strongly support","Somewhat","Yes","No impact","Yes","0","1","0","0","0","0","1","0","1","0","0","Joe Biden","Disapprove",39
"36 or older","TRUE","FALSE","FALSE","FALSE","TRUE","Trade/technical/vocational training, Associate degree, college degree, or more","Over 10 years","KS","Independent","Occasionally","Local TV news","Yes","In between","Rarely","Democrats","Oppose","Strongly support","Undecided","Oppose","Not at all","Yes","Increased my motivation to vote","Yes","0","0","1","0","1","0","1","0","0","0","0","Bernie Sanders","Approve",39
"36 or older","TRUE","FALSE","FALSE","FALSE","TRUE","Trade/technical/vocational training, Associate degree, college degree, or more","Over 10 years","KS","Independent","Never","Cable news","Yes","Wrong track","Rarely","Don't know / No opinion","Strongly support","Oppose","Strongly support","Strongly support","A great deal","Yes","No impact","Yes","0","0","1","0","0","0","0","1","0","1","0","Elizabeth Warren","Disapprove",39
"36 or older","TRUE","FALSE","FALSE","FALSE","TRUE","Trade/technical/vocational training, Associate degree, college degree, or more","Over 10 years","KS","Independent","Occasionally","Word of mouth","No","Wrong track","Never","Neither is committed","Undecided","Strongly oppose","Support","Support","Not at all","Yes","No impact","No","1","0","0","0","0","0","1","0","1","0","0","Don't Know / Would not vote","Disapprove",39
"36 or older","TRUE","FALSE","FALSE","FALSE","TRUE","Trade/technical/vocational training, Associate degree, college degree, or more","Over 10 years","KS","Independent","Frequently","Local TV news","No","Right direction","Rarely","Republicans","Strongly oppose","Strongly support","Strongly support","Oppose","Somewhat","Yes","Increased my motivation to vote","No","0","0","0","0","1","0","0","1","0","0","1","Donald Trump","Approve",39
"36 or older","TRUE","FALSE","FALSE","FALSE","TRUE","Trade/technical/vocational training, Associate degree, college degree, or more","Over 10 years","KS","Independent","Frequently","Local TV news","No","In between","Rarely","Neither is committed","Strongly support","Strongly support","Support","Strongly support","Somewhat","Yes","Slightly increased my motivation to vote","Yes","1","0","0","0","0","0","1","0","0","1","0","Bernie Sanders","Disapprove",39
"36 or older","TRUE","FALSE","FALSE","FALSE","TRUE","Trade/technical/vocational training, Associate degree, college degree, or more","Over 10 years","KS","Independent","Frequently","Newspapers","No","Wrong track","Rarely","Neither is committed","Oppose","Strongly support","Strongly support","Strongly support","A great deal","Yes","Increased my motivation to vote","Yes","0","0","0","0","1","0","0","1","1","0","0","Don't Know / Would not vote","Disapprove",39
"36 or older","TRUE","FALSE","FALSE","FALSE","TRUE","Trade/technical/vocational training, Associate degree, college degree, or more","Over 10 years","KS","Independent","Frequently","Cable news","Yes","Wrong track","Sometimes","Republicans","Oppose","Oppose","Support","Support","Not at all","Yes","Increased my motivation to vote","Yes","0","0","0","0","0","0","0","0","1","1","1","Joe Biden","Disapprove",39
"36 or older","TRUE","FALSE","FALSE","FALSE","TRUE","Trade/technical/vocational training, Associate degree, college degree, or more","Over 10 years","KS","Independent","Rarely","Local TV news","No","Wrong track","Don't know / No opinion","Neither is committed","Strongly oppose","Strongly oppose","Strongly support","Strongly support","Not sure","Don't know / No opinion","No impact","No","0","0","0","0","1","0","1","0","0","0","1","Donald Trump","Approve",39
"36 or older","TRUE","FALSE","FALSE","FALSE","TRUE","Trade/technical/vocational training, Associate degree, college degree, or more","Over 10 years","KS","Independent","Rarely","Local TV news","No","In between","Sometimes","Neither is committed","Support","Strongly support","Strongly support","Strongly support","A great deal","No","No impact","Yes","0","0","0","0","1","0","0","0","1","0","1","Donald Trump","Approve",39
"36 or older","TRUE","FALSE","FALSE","FALSE","TRUE","Trade/technical/vocational training, Associate degree, college degree, or more","Over 10 years","KS","Independent","Occasionally","Word of mouth","Yes","No opinion","Rarely","Neither is committed","Strongly support","Strongly support","Support","Strongly support","Somewhat","Yes","No impact","Yes","0","0","1","0","1","0","0","0","0","1","0","Don't Know / Would not vote","Disapprove",39
"36 or older","TRUE","FALSE","FALSE","FALSE","TRUE","Trade/technical/vocational training, Associate degree, college degree, or more","Over 10 years","KS","Independent","Rarely","Local TV news","Yes","Wrong track","Rarely","Don't know / No opinion","Strongly support","Oppose","Strongly support","Strongly support","Not sure","Yes","Slightly decreased my motivation to vote","Yes","0","0","0","0","1","0","1","0","0","0","1","Don't Know / Would not vote","Disapprove",39
"36 or older","TRUE","FALSE","FALSE","FALSE","TRUE","Trade/technical/vocational training, Associate degree, college degree, or more","Over 10 years","KS","Independent","Occasionally","Cable news","Yes","In between","Rarely","Democrats","Strongly support","Support","Undecided","Undecided","Somewhat","No","Slightly increased my motivation to vote","Yes","1","0","0","0","0","1","0","0","1","0","0","Andrew Yang","Disapprove",39
"36 or older","TRUE","FALSE","FALSE","FALSE","TRUE","Trade/technical/vocational training, Associate degree, college degree, or more","Over 10 years","KS","Independent","Very Frequently","Cable news","Yes","In between","Rarely","Republicans","Support","Strongly support","Strongly support","Support","Not at all","Yes","No impact","No","0","0","0","0","0","0","1","0","1","1","0","Donald Trump","Approve",39
"36 or older","TRUE","FALSE","FALSE","FALSE","TRUE","Trade/technical/vocational training, Associate degree, college degree, or more","Over 10 years","KS","Independent","Very Frequently","Cable news","Yes","Wrong track","Rarely","Neither is committed","Oppose","Support","Strongly support","Oppose","Not at all","Yes","Increased my motivation to vote","Yes","0","1","0","0","0","1","0","0","0","1","0","Donald Trump","Approve",39
"36 or older","TRUE","FALSE","FALSE","FALSE","TRUE","Trade/technical/vocational training, Associate degree, college degree, or more","Over 10 years","KS","Independent","Occasionally","Cable news","Yes","Wrong track","Never","Don't know / No opinion","Undecided","Strongly support","Undecided","Strongly support","Somewhat","Yes","Slightly increased my motivation to vote","Yes","0","0","0","0","1","0","1","0","0","1","0","Donald Trump","No opinion",39
"36 or older","TRUE","FALSE","FALSE","FALSE","TRUE","Trade/technical/vocational training, Associate degree, college degree, or more","Over 10 years","KS","Independent","Frequently","Cable news","No","Right direction","Rarely","Neither is committed","Strongly oppose","Strongly support","Strongly support","Strongly support","A great deal","Yes","Increased my motivation to vote","Yes","1","0","0","0","0","0","0","0","1","1","0","Donald Trump","Approve",39
"36 or older","TRUE","FALSE","FALSE","FALSE","TRUE","Trade/technical/vocational training, Associate degree, college degree, or more","Over 10 years","KS","Independent","Rarely","National public radio","No","Wrong track","Sometimes","They're equally committed","Strongly oppose","Strongly support","Strongly support","Strongly oppose","A great deal","No","Increased my motivation to vote","Yes","0","0","0","0","0","0","0","0","0","1","1","Donald Trump","Approve",39
"36 or older","TRUE","FALSE","FALSE","FALSE","TRUE","Trade/technical/vocational training, Associate degree, college degree, or more","Over 10 years","KS","Independent","Never","Cable news","No","In between","Never","Republicans","Oppose","Oppose","Strongly oppose","Strongly oppose","Not sure","Don't know / No opinion","Decreased my motivation to vote","No","1","0","0","0","0","0","0","0","1","1","0","Donald Trump","No opinion",39
"36 or older","TRUE","FALSE","FALSE","FALSE","TRUE","Trade/technical/vocational training, Associate degree, college degree, or more","Over 10 years","KS","Independent","Never","Cable news","No","No opinion","Rarely","Neither is committed","Undecided","Strongly support","Strongly support","Strongly support","Not at all","Yes","No impact","No","0","1","0","0","0","0","1","0","1","0","0","Don't Know / Would not vote","Disapprove",39
"36 or older","TRUE","FALSE","FALSE","FALSE","TRUE","Trade/technical/vocational training, Associate degree, college degree, or more","Over 10 years","KS","Independent","Occasionally","Cable news","Yes","Wrong track","Never","They're equally committed","Strongly support","Support","Support","Support","Not sure","No","No impact","No","1","0","0","0","0","0","1","0","1","0","0","Bernie Sanders","Approve",39
"36 or older","TRUE","FALSE","FALSE","FALSE","TRUE","Trade/technical/vocational training, Associate degree, college degree, or more","Over 10 years","KS","The Republican party","Occasionally","Newspapers","Yes","In between","Sometimes","Neither is committed","Strongly oppose","Strongly support","Strongly support","Oppose","Not at all","No","Slightly increased my motivation to vote","No","1","0","1","0","0","0","1","0","0","0","0","Donald Trump","Approve",40
"36 or older","TRUE","FALSE","FALSE","FALSE","TRUE","Trade/technical/vocational training, Associate degree, college degree, or more","Over 10 years","KS","The Republican party","Frequently","Local radio","Yes","Wrong track","Rarely","Republicans","Oppose","Oppose","Strongly support","Oppose","Not at all","No","No impact","No","0","1","0","0","1","0","0","0","0","0","1","Donald Trump","Approve",40
"36 or older","TRUE","FALSE","FALSE","FALSE","TRUE","Trade/technical/vocational training, Associate degree, college degree, or more","Over 10 years","KS","The Republican party","Occasionally","Cable news","No","Right direction","Sometimes","Neither is committed","Strongly oppose","Strongly support","Strongly support","Support","Somewhat","Yes","Increased my motivation to vote","Yes","0","0","0","0","0","1","0","0","0","1","1","Andrew Yang","Approve",40
"36 or older","TRUE","FALSE","FALSE","FALSE","TRUE","Trade/technical/vocational training, Associate degree, college degree, or more","Over 10 years","KS","The Republican party","Occasionally","Local TV news","Yes","Wrong track","Never","Republicans","Support","Strongly oppose","Undecided","Strongly support","Not at all","No","No impact","No","0","0","0","1","1","0","1","0","0","0","0","Donald Trump","Approve",40
"36 or older","TRUE","FALSE","FALSE","FALSE","TRUE","Trade/technical/vocational training, Associate degree, college degree, or more","Over 10 years","KS","The Republican party","Very Frequently","Local TV news","Yes","Right direction","Sometimes","Republicans","Oppose","Oppose","Support","Oppose","Somewhat","No","No impact","Yes","0","0","0","0","0","0","1","0","0","1","1","Donald Trump","Approve",40
"36 or older","TRUE","FALSE","FALSE","FALSE","TRUE","Trade/technical/vocational training, Associate degree, college degree, or more","Over 10 years","KS","The Republican party","Occasionally","Cable news","Yes","Right direction","Sometimes","Republicans","Strongly support","Oppose","Strongly support","Strongly support","Not at all","Yes","Increased my motivation to vote","Yes","0","0","0","0","0","1","1","0","0","1","0","Donald Trump","Approve",40
"36 or older","TRUE","FALSE","FALSE","FALSE","TRUE","Trade/technical/vocational training, Associate degree, college degree, or more","Over 10 years","KS","The Republican party","Very Frequently","Cable news","Yes","Wrong track","Sometimes","Neither is committed","Oppose","Undecided","Strongly support","Oppose","Not at all","Yes","No impact","No","1","0","0","0","1","0","1","0","0","0","0","Donald Trump","Approve",40
